Date,Time,MeanBiovolume,MedianBiovolume,MaxBiovolume,MinBiovolume,StdBiovolume,NumRows
04/24/2020,111448,1002.52529021858,188.884474216329,185345.966163695,3.83062662602246,5164.009142982,3765
04/24/2020,113811,1095.24934330899,192.56214179749,136684.308794391,0,5217.11723375579,3757
04/24/2020,120133,936.38569408421,189.928585987908,119226.248539349,0,4175.98060064245,3652
04/24/2020,122456,1184.11132505702,192.176418991007,130172.832495046,0,5612.52635366741,3615
04/24/2020,124819,1105.04250304636,198.766958847737,99900.8600823045,0,4867.34267895468,3581
04/24/2020,131142,1470.95916532963,182.566600467408,484609.002692679,7.21221863537062,11889.8141658374,3445
04/24/2020,133505,1109.27284728416,190.420715084083,230611.466747955,4.59494869582889,5922.59206584521,3549
04/24/2020,135827,1032.01542251196,176.368433775339,133039.444698471,3.46828174465275,5607.63445236547,3427
04/24/2020,142150,978.471978658046,178.380177818422,135123.651374282,4.20878535893918,4894.49038606787,3566
04/24/2020,144513,852.615034052155,175.300459101763,92749.6888177615,3.53018515470203,4214.0436635975,3510
04/24/2020,150836,985.921224956455,182.752811461667,112295.803536046,3.90573679977646,4754.46855793675,3366
04/24/2020,153159,819.390442566053,179.108395900015,126848.460448102,5.38598701925519,4114.03742846056,3292
04/24/2020,155521,868.292430344981,173.023285881217,107445.112940101,4.95728156124574,4048.00621850401,3312
04/24/2020,234256,749.918191499139,184.993994081187,128661.198089722,4.8714678311233,4220.16738171059,3450
04/25/2020,064500,901.788079761974,222.002114896103,122951.303256617,0,3770.90851867995,3466
04/25/2020,070822,812.286166221663,226.678660112788,69059.1152263374,4.3563990067571,2708.01949153962,3396
04/25/2020,073145,831.887225677726,222.921187827059,122055.362292333,4.10822797744246,3751.56739671831,3507
04/25/2020,075508,868.316006252765,231.766211045064,102361.292841538,3.68040589036224,3709.55403587983,3443
04/25/2020,081831,992.611910590854,232.283879997968,138317.291571407,4.50661935477315,5054.39041823144,3692
04/25/2020,084154,888.286511158657,226.20648214195,149754.989127674,0,4307.43853402106,3422
04/25/2020,090516,881.321110875891,223.443243687446,126076.131687243,0,3601.52555184116,3476
04/25/2020,092839,1046.19138092322,251.973431489102,179957.996748463,0,5597.53861367176,3364
